appid,name_from_app_list,absolute_index,details_from_cache,steamspy_from_cache,forced_include,bucket,matched_terms,relevance_score,steamspy_tags,steam_type,steam_name,is_free,required_age,release_date_coming_soon,steam_release_date,developers,publishers,steam_genres,steam_categories,platform_windows,platform_mac,platform_linux,metacritic_score,recommendations_total,short_description,header_image,website,support_url,support_email,steamspy_owners,steamspy_median_forever,steamspy_average_forever,total_reviews,total_positive,total_negative,total_ratings_pos_neg,positive_ratio,review_score,review_score_desc,reviews_from_cache,include_in_corpus,exclusion_reason,original_release_year,original_release_decade,game_series,protagonist,protagonist_type,protagonist_gender,primary_archetype,secondary_archetype,shadow_load_0_3,player_projection_0_3,narrative_complexity_0_3,corpus_notes,coding_source,review_error,run_id,run_start_index,run_scan_limit,scanned_at_utc,player_shaped_arc,ensemble_archetypes,llm_primary_archetype_suggestion,llm_secondary_archetype_suggestion,llm_shadow_load_suggestion,human_validation_primary_mode,human_validation_secondary_mode,human_validation_agreement_score,human_validation_votes_json
812140,Assassin's Creed® Odyssey,21253,False,False,False,RPG/character progression,"Action, Adventure, RPG",4,,game,Assassin's Creed® Odyssey,False,17,False,"Oct 5, 2018","Ubisoft Quebec, Ubisoft Montreal, Ubisoft Bucharest, Ubisoft Singapore, Ubisoft Montpellier, Ubisoft Kiev, Ubisoft Shanghai",Ubisoft,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Captions available, In-App Purchases, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, HDR available",True,False,False,,168130,"In this action-adventure game, set sail for Ancient Greece to alter its fate. Fight in visceral battles on land and sea, shape your destiny from outcast to legend, and uncover secrets of your past.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/812140/header.jpg?t=1777476997,http://www.assassinscreed.com,http://support.ubi.com,,,,,184310,163599,20711,184310,0.887629537192773,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T16:19:56.992156+00:00,,,,,,,,,
379430,Kingdom Come: Deliverance,5906,True,False,False,RPG/character progression,"Action, Adventure, RPG",4,,game,Kingdom Come: Deliverance,False,17,False,"Feb 13, 2018",Warhorse Studios,"Warhorse Studios, Deep Silver","Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",True,False,False,76,140211,"Story-driven open-world RPG that immerses you in an epic adventure in the Holy Roman Empire. Avenge your parents' death as you battle invading forces, go on game-changing quests, and make influential choices. Explore castles, forests, villages and other realistic settings in medieval Bohemia!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/379430/43b72106345687f4a2bf94d5f98335e52c1cd598/header.jpg?t=1770998376,https://www.kingdomcomerpg.com,https://warhorse.zendesk.com/hc/en-us,support@kingdomcomerpg.com,,,,182063,153614,28449,182063,0.8437409028742798,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:04:51.887228+00:00,,,,,,,,,
588650,Dead Cells,12898,False,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Dead Cells,False,0,False,"Aug 6, 2018",Motion Twin,Motion Twin,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,True,89,153835,"Dead Cells is a roguelite, metroidvania inspired, action-platformer. You'll explore a sprawling, ever-changing castle... assuming you’re able to fight your way past its keepers in 2D souls-lite combat. No checkpoints. Kill, die, learn, repeat.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/588650/header.jpg?t=1779086887,https://dead-cells.com/,,support@evilempirestudio.com,,,,180553,175220,5333,180553,0.9704629665527573,9,Overwhelmingly Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T09:41:00.752092+00:00,,,,,,,,,
813780,Age of Empires II: Definitive Edition,21310,False,False,False,systemic/player-role,Strategy,2,,game,Age of Empires II: Definitive Edition,False,0,False,"Nov 14, 2019","World's Edge, Forgotten Empires, CaptureAge, Tantalus Media, Wicked Witch, Feral Interactive",Xbox Game Studios,Strategy,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Adjustable Text Size, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Narrated Game Menus, Playable without Timed Input, Save Anytime, Steam Cloud, Includes level editor, Family Sharing",True,True,False,84,156203,"42 Civilizations, 229 Campaign Missions, Singleplayer, Co-Op, Multiplayer, In-Game Editor, Mods, Cross-play...It is good to be the king.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/813780/header.jpg?t=1780505425,https://www.ageofempires.com/games/aoeiide/,https://www.ageofempires.com/support/aoe2/,,,,,179157,170099,9058,179157,0.9494409930954414,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T16:22:25.897669+00:00,,,,,,,,,
319630,Life is Strange - Episode 1,3769,True,True,False,narrative/protagonist-heavy,"Action, Adventure, Choices Matter, Female Protagonist, Multiple Endings, Mystery, Point & Click, Singleplayer, Story Rich, Third Person, Walking Simulator",26,"Story Rich, Choices Matter, Great Soundtrack, Female Protagonist, Time Travel, Atmospheric, Episodic, Singleplayer, Adventure, Time Manipulation, Multiple Endings, Mystery, Third Person, Point & Click, Indie, Walking Simulator, Casual, Action, LGBTQ+, Memes",game,Life is Strange - Episode 1,True,17,False,"Jan 29, 2015","DONTNOD Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral interactive (Mac), Feral Interactive (Linux)","Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls, Stereo Sound, Subtitle Options, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,True,,123168,"Episode 1 now FREE! Life is Strange is an award-winning and critically acclaimed episodic adventure game that allows the player to rewind time and affect the past, present and future.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/319630/header.jpg?t=1772725755,http://www.lifeisstrange.com,http://sqex.to/steamsupport,,"5,000,000 .. 10,000,000",0,0,173550,167028,6522,173550,0.962420051858254,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:12:12.772904+00:00,,,,,,,,,
48700,Mount & Blade: Warband,891,True,True,False,RPG/character progression,"Action, Adventure, First-Person, Open World, RPG, Sandbox, Simulation, Singleplayer, Strategy, Third Person",17,"Medieval, RPG, Open World, Strategy, Sandbox, Multiplayer, Action, Moddable, Military, Adventure, Horses, Singleplayer, Realistic, First-Person, Historical, Third Person, Simulation, Hack and Slash, Fantasy, Indie",game,Mount & Blade: Warband,False,0,False,"Mar 31, 2010",TaleWorlds Entertainment,TaleWorlds Entertainment,"Action, RPG","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing",True,True,True,78,134620,"In a land torn asunder by incessant warfare, it is time to assemble your own band of hardened warriors and enter the fray. Lead your men into battle, expand your realm, and claim the ultimate prize: the throne of Calradia!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/48700/header.jpg?t=1750147149,https://www.taleworlds.com/en/Games/Warband,https://forums.taleworlds.com/index.php?forums/mount-blade-warband.164/,,"5,000,000 .. 10,000,000",0,0,171098,167200,3898,171098,0.9772177348653988,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:55.617522+00:00,,,,,,,,,
244210,Assetto Corsa,1850,True,True,False,systemic/player-role,"Action, First-Person, Open World, Simulation, Singleplayer, Sports",9,"Racing, Automobile Sim, Simulation, Driving, Multiplayer, VR, Realistic, Sports, Open World, Moddable, Controller, Singleplayer, Physics, First-Person, Replay Value, Indie, Action, 3D Vision, TrackIR, Artificial Intelligence",game,Assetto Corsa,False,0,False,"Dec 19, 2014",Kunos Simulazioni,Kunos Simulazioni,"Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, VR Supported, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing",True,False,False,85,133031,"Assetto Corsa v1.16 introduces the new &quot;Laguna Seca&quot; laser-scanned track, 7 new cars among which the eagerly awaited Alfa Romeo Giulia Quadrifoglio! Check the changelog for further info!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/244210/header.jpg?t=1754985171,http://www.assettocorsa.gg,http://www.assettocorsa.net/forum,support@assettocorsa.net,"5,000,000 .. 10,000,000",0,0,170390,158155,12235,170390,0.9281941428487588,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:51.518715+00:00,,,,,,,,,
601150,Devil May Cry 5,13336,False,False,False,action/adventure protagonist,Action,1,,game,Devil May Cry 5,False,17,False,"Mar 7, 2019","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, HDR available, Family Sharing",True,False,False,89,114992,"The ultimate Devil Hunter is back in style, in the game action fans have been waiting for.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/601150/header.jpg?t=1768869803,http://www.capcom.co.jp/devil5/,http://www.capcom.co.jp/support/contact/,,,,,165679,159117,6562,165679,0.9603932906403346,9,Overwhelmingly Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T10:01:54.935919+00:00,,,,,,,,,
397540,Borderlands 3,6522,True,False,False,RPG/character progression,"Action, RPG",3,,game,Borderlands 3,False,17,False,"Mar 13, 2020",Gearbox Software,2K,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,81,126998,"The original shooter-looter returns, packing bazillions of guns and a mayhem-fueled adventure! Blast through new worlds and enemies as one of four new Vault Hunters.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/397540/header.jpg?t=1750802377,https://www.borderlands.com,support.2k.com,,,,,162844,131871,30973,162844,0.8097995627717325,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:06:35.697262+00:00,,,,,,,,,
304390,FOR HONOR™,3341,True,True,False,narrative/protagonist-heavy,"Action, RPG, Singleplayer, Story Rich, Strategy, Third Person",12,"Medieval, Swordplay, Action, Multiplayer, Fighting, PvP, Third Person, War, Gore, Co-op, Singleplayer, Online Co-Op, Hack and Slash, Realistic, Strategy, Atmospheric, RPG, Fantasy, MOBA, Story Rich",game,FOR HONOR™,False,17,False,"Feb 13, 2017","Ubisoft Montreal, Ubisoft Quebec, Ubisoft Toronto, Blue Byte",Ubisoft,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support",True,False,False,76,106194,"Fight alone or with friends in For Honor, a third-person hero-based melee fighting game. Enter the chaos of war as a Knight, a Viking, a Samurai, a Wu Lin, or an Outlander. Fight in brutal PvP and team-oriented modes, or play the thrilling story campaign.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304390/70c0a279707d99a4651c441386f77d8394ac58b9/header_alt_assets_10.jpg?t=1781283400,http://forhonorgame.com/,https://support.ubi.com/,,"5,000,000 .. 10,000,000",0,0,162042,112037,50005,162042,0.6914071660433715,5,Mixed,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:10:28.816437+00:00,,,,,,,,,
70,Half-Life,6,True,True,False,narrative/protagonist-heavy,"Action, Action-Adventure, Adventure, FPS, First-Person, Shooter, Singleplayer, Story Rich",12,"FPS, Classic, 1990's, Singleplayer, Sci-fi, Multiplayer, Shooter, Action, First-Person, Aliens, Story Rich, Silent Protagonist, Atmospheric, Gore, Retro, Moddable, Adventure, Action-Adventure, Difficult, PvP",game,Half-Life,False,0,False,"Nov 19, 1998",Valve,Valve,Action,"Single-player, Multi-player, PvP, Online PvP, Full controller support, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Steam Cloud, Valve Anti-Cheat enabled, Remote Play on Phone, Remote Play on Tablet, Family Sharing",True,True,True,96,114921,"Named Game of the Year by over 50 publications, Valve's debut title blends action and adventure with award-winning technology to create a frighteningly realistic world where players must think to survive. Also includes an exciting multiplayer mode that allows you to play against friends and enemies around the world.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/70/header.jpg?t=1745368462,http://www.half-life.com/,http://steamcommunity.com/app/70,,"10,000,000 .. 20,000,000",0,0,161289,155658,5631,161289,0.9650875137176124,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:15.972148+00:00,,,,,,,,,
306130,The Elder Scrolls® Online,3390,True,True,False,narrative/protagonist-heavy,"Action, Action RPG, Adventure, Character Customization, Choose Your Own Adventure, Lore-Rich, MMORPG, Open World, RPG, Singleplayer, Story Rich",23,"RPG, MMORPG, Open World, Fantasy, Adventure, Multiplayer, Exploration, Singleplayer, Massively Multiplayer, Action, Character Customization, PvP, PvE, Lore-Rich, Story Rich, Choose Your Own Adventure, Class-Based, Magic, Action RPG, Atmospheric",game,The Elder Scrolls® Online,False,17,False,"May 22, 2017",ZeniMax Online Studios,Bethesda Softworks,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Captions available, In-App Purchases, Camera Comfort, Chat Text-to-speech, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound, Partial Controller Support, HDR available, Family Sharing",True,True,False,80,133328,"Every legend starts somewhere and in The Elder Scrolls Online, it starts with you. Join millions of players in an online, fantasy RPG set in a vast living Elder Scrolls world.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/306130/ec07d0bdeb484c72a88f6c4427871736d091c3fc/header.jpg?t=1779374516,http://www.elderscrollsonline.com,https://help.elderscrollsonline.com/,,"5,000,000 .. 10,000,000",0,0,160343,129829,30514,160343,0.8096954653461642,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:11:01.026911+00:00,,,,,,,,,
262060,Darkest Dungeon®,2239,True,True,False,RPG/character progression,"Horror, Lovecraftian, RPG, Singleplayer, Strategy, Turn-Based",11,"Turn-Based Combat, Dark Fantasy, Dungeon Crawler, Rogue-like, RPG, Lovecraftian, Difficult, Turn-Based, Singleplayer, Perma Death, Strategy, Atmospheric, Dark, Indie, 2D, Rogue-lite, Horror, Gothic, Fantasy, Kickstarter",game,Darkest Dungeon®,False,0,False,"Jan 19, 2016",Red Hook Studios,Red Hook Studios,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing",True,True,True,84,138579,"Darkest Dungeon is a challenging gothic roguelike turn-based RPG about the psychological stresses of adventuring. Recruit, train, and lead a team of flawed heroes against unimaginable horrors, stress, disease, and the ever-encroaching dark. Can you keep your heroes together when all hope is lost?",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/262060/header.jpg?t=1769780578,http://www.darkestdungeon.com,http://www.darkestdungeon.com/forums/,support@redhookgames.com,"2,000,000 .. 5,000,000",0,0,159892,146587,13305,159892,0.916787581617592,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:07:27.473490+00:00,,,,,,,,,
208650,Batman™: Arkham Knight,1317,True,True,False,narrative/protagonist-heavy,"Action, Adventure, Detective, Horror, Open World, Sandbox, Singleplayer, Stealth, Story Rich, Strategy, Third Person",21,"Action, Open World, Superhero, Stealth, Third Person, Singleplayer, Adventure, Detective, Story Rich, Fighting, Atmospheric, Dark, Comic Book, Beat 'em up, Mature, Puzzle, Horror, Sandbox, Strategy, Epic",game,Batman™: Arkham Knight,False,17,False,"Jun 23, 2015",Rocksteady Studios,WB Games,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,,108125,"Batman™: Arkham Knight brings the award-winning Arkham trilogy from Rocksteady Studios to its epic conclusion. Developed exclusively for New-Gen platforms, Batman: Arkham Knight introduces Rocksteady's uniquely designed version of the Batmobile.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/208650/header.jpg?t=1745534372,https://www.batmanarkhamknight.com/,support.wbgames.com,support@wbgames.com or Wbgames.intsupport@warnerbros.com,"2,000,000 .. 5,000,000",0,0,156045,139718,16327,156045,0.8953699253420487,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:15.378656+00:00,,,,,,,,,
